model,tariff,household,run_seed,hour,prompt_tokens,completion_tokens,latency_ms,cost_usd
deepseek/deepseek-chat,pge_etou_c,apartment,44,19,487,63,2222.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,11,505,67,2482.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,27,489,77,2932.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,20,487,70,1887.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,12,505,70,2906.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,28,489,77,2899.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,21,486,66,2137.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,13,505,67,2284.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,29,489,72,2469.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,22,486,72,2403.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,14,506,67,2338.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,23,486,79,2438.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,30,486,79,3006.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,15,506,71,2067.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,31,486,66,1540.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,24,489,74,3008.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,16,506,75,3353.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,25,489,65,1887.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,32,487,73,2961.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,17,506,69,2261.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,33,487,68,2157.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,26,489,69,2809.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,18,505,77,3799.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,34,487,67,2977.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,27,489,67,2764.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,35,487,69,2338.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,19,505,77,2500.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,28,489,76,2828.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,36,487,65,1994.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,20,504,67,2775.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,29,489,65,2625.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,37,487,69,2842.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,21,507,71,2848.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,30,486,66,2589.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,38,487,67,2823.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,31,486,64,1801.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,22,507,89,2594.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,39,487,69,2264.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,32,487,62,2667.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,23,507,76,2685.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,40,488,68,3017.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,33,487,70,2737.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,24,507,66,2654.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,41,488,61,2612.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,34,487,73,2335.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,25,507,77,2475.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,35,487,73,2101.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,42,488,77,2199.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,26,507,74,2102.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,43,487,68,1944.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,36,487,70,2777.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,27,507,70,2196.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,28,507,67,1846.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,37,487,73,2012.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,44,487,63,3105.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,29,507,67,2413.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,38,487,70,2388.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,45,486,72,2558.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,30,507,71,2758.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,39,487,73,2988.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,46,486,66,2856.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,31,508,72,2411.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,40,488,69,2066.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,47,486,71,2126.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,41,488,67,2778.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,32,505,69,3232.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,48,489,68,2838.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,42,488,71,2215.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,49,489,66,1866.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,33,505,67,1888.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,43,487,65,1997.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,34,505,68,1927.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,50,489,66,3025.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,35,505,66,1957.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,44,487,74,2879.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,51,489,66,2097.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,36,505,74,2268.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,45,486,66,1945.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,52,489,66,1917.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,46,486,66,1744.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,37,505,69,2728.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,47,486,66,2372.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,38,506,69,2525.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,48,489,65,1882.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,39,506,67,1814.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,40,506,67,1925.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,49,489,79,3063.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,50,489,66,2098.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,41,506,77,3160.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,51,489,67,2169.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,42,505,64,2079.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,52,489,65,2728.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,43,505,69,2891.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,53,489,73,2331.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,44,504,75,2864.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,54,486,71,2721.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,45,507,109,3729.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,55,486,68,2775.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,46,507,57,2532.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,56,487,70,2785.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,47,507,74,2891.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,57,487,69,2541.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,48,507,66,2248.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,58,487,65,2601.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,49,507,70,2991.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,59,487,63,2206.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,50,507,66,2805.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,60,487,68,2756.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,61,487,69,2268.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,51,507,68,2401.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,52,507,67,2086.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,62,487,69,3572.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,53,507,68,2343.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,63,487,66,2575.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,54,507,74,2540.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,64,488,69,2838.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,55,508,78,2387.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,65,488,67,2284.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,56,505,67,2600.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,66,488,70,2680.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,57,505,80,3368.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,67,487,68,1993.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,58,505,68,1926.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,68,487,62,2647.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,59,505,67,2668.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,69,486,76,3057.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,60,505,73,2916.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,53,489,63,63062.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,70,486,74,2473.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,61,505,67,2046.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,54,486,66,2093.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,71,486,84,2609.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,62,506,66,1879.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,55,486,65,1823.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,63,506,71,2720.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,72,489,81,3175.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,56,487,74,2289.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,73,489,65,2279.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,64,506,68,2711.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,57,487,63,2074.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,65,506,63,1855.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,74,489,65,2018.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,58,487,64,2602.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,75,489,66,2253.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,66,505,69,2467.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,59,487,68,2667.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,76,489,65,2334.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,67,505,64,2337.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,60,487,69,2138.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,77,489,69,2681.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,68,504,97,3801.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,61,487,63,3085.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,78,486,66,2255.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,69,507,66,2288.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,79,486,66,2343.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,62,487,76,3317.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,70,507,65,2126.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,80,487,73,2257.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,63,487,68,2215.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,71,507,65,1741.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,81,487,69,2661.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,64,488,69,2774.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,72,507,65,4745.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,65,488,73,2467.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,82,487,63,2673.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,66,488,67,1771.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,83,487,64,2432.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,73,507,67,2707.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,67,487,66,1655.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,74,507,66,2685.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,84,487,72,3287.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,68,487,84,3155.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,85,487,67,2987.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,75,507,75,3509.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,69,486,69,2660.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,76,507,66,2353.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,86,487,64,2731.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,70,486,68,2324.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,87,487,63,2108.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,77,507,60,2431.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,71,486,71,2197.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,78,507,62,1770.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,88,488,67,2699.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,72,489,70,2691.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,79,508,70,3050.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,89,488,66,2942.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,73,489,68,2834.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,80,505,65,2210.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,90,488,63,1999.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,74,489,66,2130.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,91,487,68,2217.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,81,505,76,2805.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,75,489,66,2090.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,92,487,62,2384.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,82,505,68,2704.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,76,489,67,2750.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,93,486,64,2260.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,83,505,67,2356.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,77,489,71,3542.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,94,486,68,2417.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,84,505,73,2561.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,78,486,66,2234.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,95,486,83,2780.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,85,505,68,2363.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,79,486,65,2082.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,86,506,67,2151.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,96,489,77,2494.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,80,487,76,2841.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,97,489,68,1870.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,87,506,64,2586.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,81,487,69,2770.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,98,489,65,2447.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,88,506,70,2734.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,99,489,73,2040.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,82,487,74,3089.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,89,506,72,2261.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,90,505,67,1571.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,100,489,74,2785.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,83,487,76,3270.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,91,505,61,1380.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,84,487,65,1827.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,92,504,66,1825.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,101,489,76,3149.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,93,507,65,2224.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,85,487,69,2321.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,102,486,70,2847.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,103,486,71,1928.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,86,487,71,2815.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,94,507,79,3080.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,104,487,67,2583.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,87,487,74,2878.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,95,507,73,2875.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,105,487,69,2035.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,88,488,69,2699.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,96,507,64,2675.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,106,487,68,2255.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,89,488,68,2519.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,97,507,69,2669.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,107,487,71,2141.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,90,488,67,2249.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,108,487,69,2233.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,98,507,74,2732.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,91,487,72,1646.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,99,507,71,1411.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,109,487,67,2669.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,100,507,68,1586.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,92,487,79,3034.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,110,487,62,1807.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,101,507,67,2091.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,93,486,62,1826.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,111,487,66,1850.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,102,507,71,2473.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,112,488,67,1923.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,94,486,76,2927.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,113,488,67,1814.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,95,486,80,2085.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,103,508,83,3232.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,96,489,65,1396.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,114,488,71,2965.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,97,489,65,1315.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,104,505,71,3326.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,98,489,65,1710.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,105,505,68,1522.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,44,115,487,76,2957.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,99,489,73,1713.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,106,505,67,1548.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,100,489,65,1184.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,107,505,69,2771.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,101,489,72,2986.3,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,102,486,66,2375.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,108,505,88,3442.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,103,486,66,1420.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,109,505,85,3557.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,104,487,68,2741.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,110,506,72,2838.2,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,105,487,73,3075.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,111,506,61,1926.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,106,487,61,2824.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,112,506,67,2748.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,107,487,69,1797.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,113,506,78,3268.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,108,487,71,2835.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,small_suburban,42,114,505,61,1642.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,109,487,67,1567.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,110,487,67,2271.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,111,487,69,2652.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,112,488,67,2827.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,113,488,65,2671.1,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,114,488,66,2231.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,115,487,72,2399.5,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,116,487,60,1773.6,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,117,486,76,1936.7,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,118,486,71,3748.0,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,119,486,84,2263.4,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,120,475,75,2408.9,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,121,475,66,2275.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,122,475,66,1889.8,0.0
deepseek/deepseek-chat,pge_etou_c,apartment,43,123,475,70,2768.9,0.0
